what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881591976
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428881594238
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881594472
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881594519
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428881597420
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881600150
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428881601180
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881601367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881618957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881619066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881619222
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1428881619222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881624604
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1428881629308
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1428881629542
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1428881629620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881629745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881631352
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1428881631620
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1428881633198
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428881641002
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881641267
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428881647461
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881650019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881659865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881659974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881675908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881676033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881678154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881682867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881714702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881714858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881721772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881721897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881757276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881757416
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428881769557
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881769869
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881769916
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428881772240
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881773145
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881773192
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881778075
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881778247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881779622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881781275
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881781307
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881781307
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881782601
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881783506
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881784333
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881785519
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428881786611
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881786611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881795865
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1428881797113
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1428881797113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881797300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1428881797315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881801732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881803230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881809612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881817537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881823062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881824451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881824888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881840241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881840288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881841738
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881850463
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881850494
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428881852335
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881852538
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881852585
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428881854519
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1428881857233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881870639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881874352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881874414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881877474
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881879299
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428881882982
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428881889316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881897898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881902479
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428881902495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881907146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881911334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881912099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881946295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881959565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881984830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428881988402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882018592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882025942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882027660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1428882027675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882030283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882035651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1428882035667
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428882039257
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428882039257
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428882040723
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428882040723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882049321
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1428882071105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882071105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882076569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882079627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882080657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882081953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882085777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882136495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882141398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882169020
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1428882169020
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1428882170127
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428882179496
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428882179527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882188453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882193055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882193305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882202805
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428882205036
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428882208610
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1428882219130
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1428882219255
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428882237399
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428882246545
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428882246592
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428882247387
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428882247637
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428882248292
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428882248573
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428882250307
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428882250619
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428882250665
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428882251976
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428882252272
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428882252303
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428882263349
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428882263630
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428882264566
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428882265299
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428882267093
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428882270982
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428882272464
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428882276176
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428882276223
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428882277315
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428882277549
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428882277596
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428882279140
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428882279453
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428882279484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882284796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882284936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882285014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882294522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428882297666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428896588519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428896597286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428896599065
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428896599105
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428896599135
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428896611664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428896616983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428896622195
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428896622265
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428896622335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428896625316
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428896629154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428896630290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428896631438
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428896642572
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428896644869
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428896648258
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1428896652954
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1428896652974
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1428896652994
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1428896653045
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1428896653050
